time,linear_x,angular_z
1778486488108350883,0.10999999999999999,0.1
1778486488209015014,0.10999999999999999,0.1
1778486488309710294,0.10999999999999999,0.1
1778486488410447793,0.10999999999999999,0.1
1778486488510969243,0.10999999999999999,0.1
1778486488611674790,0.10999999999999999,0.1
1778486488712362254,0.10999999999999999,0.1
1778486488812862923,0.10999999999999999,0.1
1778486488913650078,0.10999999999999999,0.1
1778486489014349218,0.10999999999999999,0.1
1778486489115076969,0.10999999999999999,0.1
1778486489216013996,0.10999999999999999,0.1
1778486489233801197,0.10999999999999999,0.05
1778486489334580571,0.10999999999999999,0.0
1778486489435368403,0.10999999999999999,0.0
1778486489536102528,0.10999999999999999,0.0
1778486489636720113,0.10999999999999999,0.0
1778486489709941459,0.10999999999999999,-0.05
1778486489810682981,0.10999999999999999,-0.1
1778486489911416888,0.10999999999999999,-0.1
1778486490011890753,0.10999999999999999,-0.1
1778486490112684701,0.10999999999999999,-0.1
1778486490213351781,0.10999999999999999,-0.1
1778486490313994148,0.10999999999999999,-0.1
1778486490390078817,0.10999999999999999,-0.05
1778486490490853451,0.10999999999999999,0.0
1778486490591371417,0.10999999999999999,0.0
1778486490692062306,0.10999999999999999,0.0
1778486490792705247,0.10999999999999999,0.0
1778486490893336873,0.10999999999999999,0.0
1778486490993968086,0.10999999999999999,0.0
1778486491094632394,0.10999999999999999,0.0
1778486491195374709,0.10999999999999999,0.0
1778486491295897643,0.10999999999999999,0.0
1778486491396227371,0.10999999999999999,0.0
1778486491497012059,0.10999999999999999,0.0
1778486491597597916,0.10999999999999999,0.0
1778486491698404144,0.10999999999999999,0.0
1778486491798932650,0.10999999999999999,0.0
1778486491899268149,0.10999999999999999,0.0
1778486491957229125,0.10999999999999999,-0.05
1778486492058038651,0.10999999999999999,-0.1
1778486492158779809,0.10999999999999999,-0.1
1778486492259392349,0.10999999999999999,-0.1
1778486492360068554,0.10999999999999999,-0.1
1778486492425854450,0.10999999999999999,-0.05
1778486492526226273,0.10999999999999999,0.0
1778486492626904844,0.10999999999999999,0.0
1778486492727594584,0.10999999999999999,0.0
1778486492828358441,0.10999999999999999,0.0
1778486492928997094,0.10999999999999999,0.0
1778486493029744219,0.10999999999999999,0.0
1778486493130436790,0.10999999999999999,0.0
1778486493231087212,0.10999999999999999,0.0
1778486493331800090,0.10999999999999999,0.0
1778486493432482613,0.10999999999999999,0.0
1778486493533195107,0.10999999999999999,0.0
1778486493633392296,0.10999999999999999,0.0
1778486493734102112,0.10999999999999999,0.0
1778486493834729324,0.10999999999999999,0.0
1778486493935183344,0.10999999999999999,0.0
1778486494035837329,0.10999999999999999,0.0
1778486494136493794,0.10999999999999999,0.0
1778486494237037328,0.10999999999999999,0.0
1778486494337688280,0.10999999999999999,0.0
1778486494438476542,0.10999999999999999,0.0
1778486494539131389,0.10999999999999999,0.0
1778486494639832066,0.10999999999999999,0.0
1778486494740359099,0.10999999999999999,0.0
1778486494841003564,0.10999999999999999,0.0
1778486494941679486,0.10999999999999999,0.0
1778486495042290451,0.10999999999999999,0.0
1778486495142994750,0.10999999999999999,0.0
1778486495243692349,0.10999999999999999,0.0
1778486495343963749,0.10999999999999999,0.0
1778486495444337343,0.10999999999999999,0.0
1778486495545201013,0.10999999999999999,0.0
1778486495645262577,0.10999999999999999,0.0
1778486495745619930,0.10999999999999999,0.0
1778486495845841284,0.10999999999999999,0.0
1778486495946164271,0.10999999999999999,0.0
1778486496046405679,0.10999999999999999,0.0
1778486496146895426,0.10999999999999999,0.0
1778486496247709383,0.10999999999999999,0.0
1778486496348374177,0.10999999999999999,0.0
1778486496449047367,0.10999999999999999,0.0
1778486496549627906,0.10999999999999999,0.0
1778486496650217028,0.10999999999999999,0.0
1778486496750915034,0.10999999999999999,0.0
1778486496851690346,0.10999999999999999,0.0
1778486496952369199,0.10999999999999999,0.0
1778486497052968468,0.10999999999999999,0.0
1778486497153453617,0.10999999999999999,0.0
1778486497254452129,0.10999999999999999,0.0
1778486497355360505,0.10999999999999999,0.0
1778486497456121943,0.10999999999999999,0.0
1778486497556778334,0.10999999999999999,0.0
1778486497657395249,0.10999999999999999,0.0
1778486497758067461,0.10999999999999999,0.0
1778486497858237757,0.10999999999999999,0.0
1778486497959010361,0.10999999999999999,0.0
1778486498059678241,0.10999999999999999,0.0
1778486498160337202,0.10999999999999999,0.0
1778486498260890574,0.10999999999999999,0.0
1778486498361615244,0.10999999999999999,0.0
1778486498462329425,0.10999999999999999,0.0
1778486498563065032,0.10999999999999999,0.0
1778486498663825240,0.10999999999999999,0.0
1778486498764473947,0.10999999999999999,0.0
1778486498865092128,0.10999999999999999,0.0
1778486498965764429,0.10999999999999999,0.0
1778486499066474153,0.10999999999999999,0.0
1778486499167066778,0.10999999999999999,0.0
1778486499267947617,0.10999999999999999,0.0
1778486499368652886,0.10999999999999999,0.0
1778486499469347767,0.10999999999999999,0.0
1778486499570058738,0.10999999999999999,0.0
1778486499670860789,0.10999999999999999,0.0
1778486499771506299,0.10999999999999999,0.0
1778486499871996160,0.10999999999999999,0.0
1778486499972977335,0.10999999999999999,0.0
1778486500073593696,0.10999999999999999,0.0
1778486500174459268,0.10999999999999999,0.0
1778486500275388538,0.10999999999999999,0.0
1778486500376080538,0.10999999999999999,0.0
1778486500476716717,0.10999999999999999,0.0
1778486500577614012,0.10999999999999999,0.0
1778486500678265619,0.10999999999999999,0.0
1778486500778785887,0.10999999999999999,0.0
1778486500879517610,0.10999999999999999,0.0
1778486500980136860,0.10999999999999999,0.0
1778486501080785535,0.10999999999999999,0.0
1778486501181469960,0.10999999999999999,0.0
1778486501282149790,0.10999999999999999,0.0
1778486501382784087,0.10999999999999999,0.0
1778486501483440561,0.10999999999999999,0.0
1778486501584387030,0.10999999999999999,0.0
1778486501685272902,0.10999999999999999,0.0
1778486501786054771,0.10999999999999999,0.0
1778486501886829433,0.10999999999999999,0.0
1778486501987728207,0.10999999999999999,0.0
1778486502088393335,0.10999999999999999,0.0
1778486502189053455,0.10999999999999999,0.0
1778486502289715847,0.10999999999999999,0.0
1778486502390466894,0.10999999999999999,0.0
1778486502491172054,0.10999999999999999,0.0
1778486502591893514,0.10999999999999999,0.0
1778486502692746914,0.10999999999999999,0.0
1778486502793517883,0.10999999999999999,0.0
1778486502894216826,0.10999999999999999,0.0
1778486502994721374,0.10999999999999999,0.0
1778486503095494399,0.10999999999999999,0.0
1778486503196184269,0.10999999999999999,0.0
1778486503297104910,0.10999999999999999,0.0
1778486503397794683,0.10999999999999999,0.0
1778486503498487614,0.10999999999999999,0.0
1778486503599206937,0.10999999999999999,0.0
1778486503699737786,0.10999999999999999,0.0
1778486503800553534,0.10999999999999999,0.0
1778486503901217412,0.10999999999999999,0.0
1778486504001789194,0.10999999999999999,0.0
1778486504102695296,0.10999999999999999,0.0
1778486504203593786,0.10999999999999999,0.0
1778486504304303085,0.10999999999999999,0.0
1778486504405097087,0.10999999999999999,0.0
1778486504505964011,0.10999999999999999,0.0
1778486504606859870,0.10999999999999999,0.0
1778486504707713437,0.10999999999999999,0.0
1778486504808708555,0.10999999999999999,0.0
1778486504909611357,0.10999999999999999,0.0
1778486505010283285,0.10999999999999999,0.0
1778486505111176308,0.10999999999999999,0.0
1778486505211839646,0.10999999999999999,0.0
1778486505312695914,0.10999999999999999,0.0
1778486505413510310,0.10999999999999999,0.0
1778486505514117684,0.10999999999999999,0.0
1778486505614792092,0.10999999999999999,0.0
1778486505715533077,0.10999999999999999,0.0
1778486505816280843,0.10999999999999999,0.0
1778486505916911073,0.10999999999999999,0.0
1778486506017670726,0.10999999999999999,0.0
1778486506118531516,0.10999999999999999,0.0
1778486506219389799,0.10999999999999999,0.0
1778486506320154489,0.10999999999999999,0.0
1778486506420861847,0.10999999999999999,0.0
1778486506521607216,0.10999999999999999,0.0
1778486506622306536,0.10999999999999999,0.0
1778486506723163133,0.10999999999999999,0.0
1778486506823760953,0.10999999999999999,0.0
1778486506924404030,0.10999999999999999,0.0
1778486507025074711,0.10999999999999999,0.0
1778486507125653138,0.10999999999999999,0.0
1778486507226278277,0.10999999999999999,0.0
1778486507326880990,0.10999999999999999,0.0
1778486507427505541,0.10999999999999999,0.0
1778486507528134621,0.10999999999999999,0.0
1778486507628670277,0.10999999999999999,0.0
1778486507729101812,0.10999999999999999,0.0
1778486507829797763,0.10999999999999999,0.0
1778486507930557038,0.10999999999999999,0.0
1778486508031236740,0.10999999999999999,0.0
1778486508132067412,0.10999999999999999,0.0
1778486508232699443,0.10999999999999999,0.0
1778486508333428768,0.10999999999999999,0.0
1778486508434044844,0.10999999999999999,0.0
1778486508534698317,0.10999999999999999,0.0
1778486508635358683,0.10999999999999999,0.0
1778486508736058945,0.10999999999999999,0.0
1778486508836684920,0.10999999999999999,0.0
1778486508937334687,0.10999999999999999,0.0
1778486509038074021,0.10999999999999999,0.0
1778486509138883802,0.10999999999999999,0.0
1778486509239697952,0.10999999999999999,0.0
1778486509340471285,0.10999999999999999,0.0
1778486509441273494,0.10999999999999999,0.0
1778486509541910719,0.10999999999999999,0.0
1778486509642596748,0.10999999999999999,0.0
1778486509743229572,0.10999999999999999,0.0
1778486509843888549,0.10999999999999999,0.0
1778486509944736132,0.10999999999999999,0.0
1778486510045405447,0.10999999999999999,0.0
1778486510146027795,0.10999999999999999,0.0
1778486510246659671,0.10999999999999999,0.0
1778486510347397452,0.10999999999999999,0.0
1778486510448107555,0.10999999999999999,0.0
1778486510548740803,0.10999999999999999,0.0
1778486510649368621,0.10999999999999999,0.0
1778486510750007805,0.10999999999999999,0.0
1778486510850724436,0.10999999999999999,0.0
1778486510951383420,0.10999999999999999,0.0
1778486511051976212,0.10999999999999999,0.0
1778486511152793658,0.10999999999999999,0.0
1778486511253456718,0.10999999999999999,0.0
1778486511354364223,0.10999999999999999,0.0
1778486511455027233,0.10999999999999999,0.0
1778486511555725367,0.10999999999999999,0.0
1778486511656289796,0.10999999999999999,0.0
1778486511756880440,0.10999999999999999,0.0
1778486511857677112,0.10999999999999999,0.0
1778486511958376505,0.10999999999999999,0.0
1778486512059175540,0.10999999999999999,0.0
1778486512159854060,0.10999999999999999,0.0
1778486512260709870,0.10999999999999999,0.0
1778486512361388388,0.10999999999999999,0.0
1778486512462165271,0.10999999999999999,0.0
1778486512562712734,0.10999999999999999,0.0
1778486512663429146,0.10999999999999999,0.0
1778486512764158609,0.10999999999999999,0.0
1778486512864608353,0.10999999999999999,0.0
1778486512965399853,0.10999999999999999,0.0
1778486513066059862,0.10999999999999999,0.0
1778486513166736454,0.10999999999999999,0.0
1778486513267421308,0.10999999999999999,0.0
1778486513368326514,0.10999999999999999,0.0
1778486513469027748,0.10999999999999999,0.0
1778486513569674794,0.10999999999999999,0.0
1778486513670402707,0.10999999999999999,0.0
1778486513771038752,0.10999999999999999,0.0
1778486513871653592,0.10999999999999999,0.0
1778486513972326785,0.10999999999999999,0.0
1778486514072991730,0.10999999999999999,0.0
1778486514173691178,0.10999999999999999,0.0
1778486514274316577,0.10999999999999999,0.0
1778486514375110556,0.10999999999999999,0.0
1778486514475814858,0.10999999999999999,0.0
1778486514576569898,0.10999999999999999,0.0
1778486514677360334,0.10999999999999999,0.0
1778486514778071846,0.10999999999999999,0.0
1778486514878805697,0.10999999999999999,0.0
1778486514979661864,0.10999999999999999,0.0
1778486515080196698,0.10999999999999999,0.0
1778486515180874078,0.10999999999999999,0.0
1778486515281651692,0.10999999999999999,0.0
1778486515382420798,0.10999999999999999,0.0
1778486515483115921,0.10999999999999999,0.0
1778486515583785958,0.10999999999999999,0.0
1778486515684620517,0.10999999999999999,0.0
1778486515785110106,0.10999999999999999,0.0
1778486515885875390,0.10999999999999999,0.0
1778486515986513266,0.10999999999999999,0.0
1778486516087325368,0.10999999999999999,0.0
1778486516187882412,0.10999999999999999,0.0
1778486516288647865,0.10999999999999999,0.0
1778486516389361736,0.10999999999999999,0.0
1778486516490035652,0.10999999999999999,0.0
1778486516590683311,0.10999999999999999,0.0
1778486516691363432,0.10999999999999999,0.0
1778486516792174841,0.10999999999999999,0.0
1778486516892321345,0.10999999999999999,0.0
1778486516993331241,0.10999999999999999,0.0
1778486517093805174,0.10999999999999999,0.0
1778486517194391911,0.10999999999999999,0.0
1778486517295002237,0.10999999999999999,0.0
1778486517395690513,0.10999999999999999,0.0
1778486517496057834,0.10999999999999999,0.0
1778486517596819742,0.10999999999999999,0.0
1778486517697496520,0.10999999999999999,0.0
1778486517798230238,0.10999999999999999,0.0
1778486517898952588,0.10999999999999999,0.0
1778486517999810407,0.10999999999999999,0.0
1778486518100394936,0.10999999999999999,0.0
1778486518201188698,0.10999999999999999,0.0
1778486518301849082,0.10999999999999999,0.0
1778486518402602199,0.10999999999999999,0.0
1778486518503313024,0.10999999999999999,0.0
1778486518604027019,0.10999999999999999,0.0
1778486518704659817,0.10999999999999999,0.0
1778486518805308533,0.10999999999999999,0.0
1778486518905992201,0.10999999999999999,0.0
1778486519006231486,0.10999999999999999,0.0
1778486519107044805,0.10999999999999999,0.0
1778486519207792501,0.10999999999999999,0.0
1778486519308456335,0.10999999999999999,0.0
1778486519409305888,0.10999999999999999,0.0
1778486519510051550,0.10999999999999999,0.0
1778486519610779967,0.10999999999999999,0.0
1778486519711421735,0.10999999999999999,0.0
1778486519812184292,0.10999999999999999,0.0
1778486519912352046,0.10999999999999999,0.0
1778486520013148787,0.10999999999999999,0.0
1778486520113792230,0.10999999999999999,0.0
1778486520214470432,0.10999999999999999,0.0
1778486520315213141,0.10999999999999999,0.0
1778486520415901306,0.10999999999999999,0.0
1778486520516503491,0.10999999999999999,0.0
1778486520617074053,0.10999999999999999,0.0
1778486520717773150,0.10999999999999999,0.0
1778486520818616067,0.10999999999999999,0.0
1778486520919342730,0.10999999999999999,0.0
1778486521020060502,0.10999999999999999,0.0
